1.000000000000000021e-08 2.676687986640725986e-10
9.999999999999999547e-08 2.676687986640725986e-10
6.145793549703911873e-05 2.676687986640725986e-10
8.194391399605215379e-05 4.477342290949625506e-10
1.024298924950651889e-04 6.510860072376981550e-10
1.229158709940782375e-04 8.588330687744178204e-10
1.434018494930912725e-04 1.053524844171275735e-09
1.638878279921043076e-04 1.221094681334324355e-09
1.843738064911173426e-04 1.352285262710701131e-09
2.048597849901303777e-04 1.443653216131270429e-09
2.253457634891434399e-04 1.497309263465356424e-09
2.458317419881564749e-04 1.520472540490885336e-09
2.663177204871695100e-04 1.524154447456992777e-09
2.868036989861825451e-04 1.521624438992434553e-09
3.072896774851955801e-04 1.526208385484351666e-09
3.277756559842086152e-04 1.549554413387941216e-09
3.482616344832216502e-04 1.600087408898889061e-09
3.687476129822346853e-04 1.681696223504519625e-09
3.892335914812477204e-04 1.793355257314421736e-09
4.097195699802607554e-04 1.929157995964172317e-09
4.302055484792737905e-04 2.079030251542450805e-09
4.506915269782868797e-04 2.230180334172228149e-09
4.711775054772999148e-04 2.368539860794492057e-09
4.916634839763129499e-04 2.480847311375552948e-09
5.121494624753259849e-04 2.556113928264536309e-09
5.326354409743390200e-04 2.587223356638229383e-09
5.531214194733520551e-04 2.571806780827254812e-09
5.736073979723650901e-04 2.512687369746293371e-09
5.940933764713781252e-04 2.417564511412554106e-09
6.145793549703911602e-04 2.297872246089887404e-09
6.350653334694041953e-04 2.167973195415011584e-09
6.555513119684172304e-04 2.042933509936493434e-09
6.760372904674302654e-04 1.937032727466614453e-09
6.965232689664433005e-04 1.862130953643810372e-09
7.170092474654563355e-04 1.825990290905970670e-09
7.374952259644693706e-04 1.831827582042853471e-09
7.579812044634824057e-04 1.877715937193239814e-09
7.784671829624954407e-04 1.957118592107009433e-09
7.989531614615084758e-04 2.059639586004479999e-09
8.194391399605215108e-04 2.172385551503518647e-09
8.399251184595345459e-04 2.281592444336232858e-09
8.604110969585475810e-04 2.374368555754885250e-09
8.808970754575606160e-04 2.440108728652072891e-09
9.013830539565737595e-04 2.471827734387353307e-09
9.218690324555867946e-04 2.466836955635921477e-09
9.423550109545998296e-04 2.427105361187257624e-09
9.628409894536128647e-04 2.358675113750469053e-09
9.833269679526258997e-04 2.271017496012284184e-09
1.003812946451638826e-03 2.175694118389547291e-09
1.024298924950651970e-03 2.084860036104658789e-09
1.044784903449664897e-03 2.009721079392258221e-09
1.065270881948678040e-03 1.959245629726666856e-09
1.085756860447690967e-03 1.939046336917851078e-09
1.106242838946704110e-03 1.950747937736205223e-09
1.126728817445717037e-03 1.991969746220449676e-09
1.147214795944730180e-03 2.056678053291693463e-09
1.167700774443743107e-03 2.136034509285524964e-09
1.188186752942756250e-03 2.219592736253931018e-09
1.208672731441769394e-03 2.296699403662454612e-09
1.229158709940782320e-03 2.357753189352004486e-09
1.249644688439795464e-03 2.395480143072174734e-09
1.270130666938808391e-03 2.405760386020969728e-09
1.290616645437821534e-03 2.388042781591053715e-09
1.311102623936834461e-03 2.345367389005527375e-09
1.331588602435847604e-03 2.283906102300587624e-09
1.352074580934860531e-03 2.212040034831236538e-09
1.372560559433873674e-03 2.139224725734439023e-09
1.393046537932886601e-03 2.074855983273002195e-09
1.413532516431899744e-03 2.027002214988893211e-09
1.434018494930912671e-03 2.001366026109879577e-09
1.454504473429925815e-03 2.000707017766962422e-09
1.474990451928938741e-03 2.024459114162347430e-09
1.495476430427951885e-03 2.068929483196588160e-09
1.515962408926964811e-03 2.127901748427622923e-09
1.536448387425977955e-03 2.193361963963343682e-09
1.556934365924990881e-03 2.256690351905327511e-09
1.577420344424004025e-03 2.309750317783057513e-09
1.597906322923016952e-03 2.345852489310059661e-09
1.618392301422030095e-03 2.360741547631458826e-09
1.638878279921043022e-03 2.352956456573751789e-09
1.659364258420056165e-03 2.324000707784549238e-09
1.679850236919069092e-03 2.278138798701867604e-09
1.700336215418082235e-03 2.221652380332976519e-09
1.720822193917095162e-03 2.162127640266556978e-09
1.741308172416108305e-03 2.107368807122640045e-09
